"","pmid","citing"
"22525",15024729,23340513
"22526",15024729,23138309
"22527",15024729,23122585
"22528",15024729,22439019
"22529",15024729,21415153
"22530",15024729,20512161
"22531",15024729,20052766
"22532",15024729,19324987
"22533",15024729,18951971
"22534",15024729,18685558
"22535",15024729,18556774
"22536",15024729,18463157
"22537",15024729,18456578
"22538",15024729,17975025
"22539",15024729,17690208
"22540",15020810,27096009
"22541",15020810,26014613
"22542",15020810,25991928
"22543",15020810,25147443
"22544",15020810,22937148
"22545",15020810,22683814
"22546",15020810,21929767
"22547",15020810,20238081
"22548",15020810,19224649
"22549",15020810,18192190
"22550",15020810,16024355
"22551",15020798,27431520
"22552",15020798,26857678
"22553",15020798,26833063
"22554",15020798,26556056
"22555",15020798,22479689
"22556",15020798,19996374
"22557",15020798,19555747
"22558",15020798,16251388
"22559",15016989,29777105
"22560",15016989,29763462
"22561",15016989,29648536
"22562",15016989,29610583
"22563",15016989,29551886
"22564",15016989,29462141
"22565",15016989,29439662
"22566",15016989,29390960
"22567",15016989,29390140
"22568",15016989,29375619
"22569",15016989,29312192
"22570",15016989,29309035
"22571",15016989,29270235
"22572",15016989,29239145
"22573",15016989,29211049
"22574",15016989,29206283
"22575",15016989,29186298
"22576",15016989,29164140
"22577",15016989,29109430
"22578",15016989,29062964
"22579",15015738,29288153
"22580",15015738,28947659
"22581",15015738,28947656
"22582",15015738,27875251
"22583",15015738,26052186
"22584",15015738,25881276
"22585",15015738,25731764
"22586",15015738,25569254
"22587",15015738,24968166
"22588",15015738,24375655
"22589",15015738,24162848
"22590",15015738,23816838
"22591",15015738,23790974
"22592",15015738,22974302
"22593",15015738,22424802
"22594",15015738,21613549
"22595",15015738,21447818
"22596",15015738,21392997
"22597",15015738,20404085
"22598",15015738,19581487
"22599",15015737,25909954
"22600",15015737,19838052
"22601",14986828,27255140
"22602",14986828,27158268
"22603",14986828,24568138
"22604",14986828,23708189
"22605",14986828,23064113
"22606",14986828,22888349
"22607",14986828,22579280
"22608",14986828,19888300
"22609",14986828,16877817
"22610",14973332,29854080
"22611",14973332,29760810
"22612",14973332,29755690
"22613",14973332,29724193
"22614",14973332,29635374
"22615",14973332,29614786
"22616",14973332,29564022
"22617",14973332,29495543
"22618",14973332,29492307
"22619",14973332,29361689
"22620",14973332,29333520
"22621",14973332,29327208
"22622",14973332,29212206
"22623",14973332,29211308
"22624",14973332,29111854
"22625",14973332,29088760
"22626",14973332,29051587
"22627",14973332,28979800
"22628",14973332,28960845
"22629",14973332,28948237
"22630",14871947,25771806
"22631",14871947,24442890
"22632",14871947,23815468
"22633",14871947,22479684
"22634",14871947,22016843
"22635",14871947,21612594
"22636",14871947,20497534
"22637",14871947,17040894
"22638",14871947,16733544
"22639",14871947,16368989
"22640",14871947,16278444
"22641",14871947,16077010
"22642",14746985,29642851
"22643",14746985,28605529
"22644",14746985,28033411
"22645",14746985,27916797
"22646",14746985,27875251
"22647",14746985,27777631
"22648",14746985,26573612
"22649",14746985,26224704
"22650",14746985,25858912
"22651",14746985,25760450
"22652",14746985,25346866
"22653",14746985,25218058
"22654",14746985,25110693
"22655",14746985,24716800
"22656",14746985,24184936
"22657",14746985,24026178
"22658",14746985,23938751
"22659",14746985,23738070
"22660",14746985,23530733
"22661",14746985,23497673
"22662",14743320,29610583
"22663",14743320,29392473
"22664",14743320,29196678
"22665",14743320,27702814
"22666",14743320,27389686
"22667",14743320,25147443
"22668",14743320,24968166
"22669",14743320,23170223
"22670",14743320,20346965
"22671",14743320,19325906
"22672",14743320,18202382
"22673",14743320,16877813
"22674",14743320,16344559
"22675",14742665,24251107
"22676",14742665,23553801
"22677",14742665,22172279
"22678",14742665,22053090
"22679",14742665,21801021
"22680",14742665,19398011
"22681",14742665,19390601
"22682",14742665,18923924
"22683",14742665,18047693
"22684",14742665,16618923
"22685",14742665,16507671
"22686",14742665,16143626
"22687",14742665,16107723
"22688",14739249,24124410
"22689",14739249,21627776
"22690",14739249,20416380
"22691",14739249,19652014
"22692",14739248,28821238
"22693",14739248,28507139
"22694",14739248,28448743
"22695",14739248,28293305
"22696",14739248,28134354
"22697",14739248,27339130
"22698",14739248,27230558
"22699",14739248,27190138
"22700",14739248,27119343
"22701",14739248,26858403
"22702",14739248,26489653
"22703",14739248,26457121
"22704",14739248,25834645
"22705",14739248,25428895
"22706",14739248,24814286
"22707",14739248,24795749
"22708",14739248,24704977
"22709",14739248,24696401
"22710",14739248,23448600
"22711",14739248,23348003
"22712",14730028,27657110
"22713",14730028,27556480
"22714",14730028,27548206
"22715",14730028,27247436
"22716",14730028,26861021
"22717",14730028,25761766
"22718",14730028,24253283
"22719",14730028,23077548
"22720",14730028,23036987
"22721",14730028,22308402
"22722",14730028,21994662
"22723",14730028,21791531
"22724",14730028,20435918
"22725",14730028,20010811
"22726",14730028,17959647
"22727",14730028,17928575
"22728",14730028,17631688
"22729",14730028,17426127
"22730",14730028,17392359
"22731",14730028,16227273
"22732",14722728,28813472
"22733",14722728,26104698
"22734",14722728,19293459
"22735",14722728,17653794
"22736",14722728,16901782
"22737",14722728,16877820
"22738",14720328,28418867
"22739",14720328,26005633
"22740",14720328,24086527
"22741",14720328,23703216
"22742",14720328,22173668
"22743",14720328,22016810
"22744",14720328,21311577
"22745",14720328,21296871
"22746",14720328,20495664
"22747",14720328,20179218
"22748",14720328,19568874
"22749",14720328,19071958
"22750",14720328,19047171
"22751",14720328,18639561
"22752",14720328,16981253
"22753",14720328,16877821
"22754",14720328,16877811
"22755",14720328,16532039
"22756",14720328,16498406
"22757",14720328,16317087
"22758",14703305,26696130
"22759",14703305,23349732
"22760",14703305,22522059
"22761",14703305,22294879
"22762",14698614,29688421
"22763",14698614,29610583
"22764",14698614,29309035
"22765",14698614,29288153
"22766",14698614,28945883
"22767",14698614,28450881
"22768",14698614,28175298
"22769",14698614,28158585
"22770",14698614,27702814
"22771",14698614,27525044
"22772",14698614,26802115
"22773",14698614,26555943
"22774",14698614,26442176
"22775",14698614,26387861
"22776",14698614,26290182
"22777",14698614,26254312
"22778",14698614,26112966
"22779",14698614,25896861
"22780",14698614,25893071
"22781",14698614,25577199
"22782",14652739,16877810
"22783",14652739,15875012
"22784",14645153,27141342
"22785",14645153,25960930
"22786",14645153,24840346
"22787",14645153,24594598
"22788",14645153,23840635
"22789",14645153,23433459
"22790",14645153,22783260
"22791",14645153,22566687
"22792",14645153,19592494
"22793",14645153,18413231
"22794",14645153,17548619
"22795",14632203,27909577
"22796",14632203,19434230
"22797",14630947,29254236
"22798",14630947,27852977
"22799",14630947,27166255
"22800",14630947,24412158
"22801",14630947,24223161
"22802",14630947,22456607
"22803",14630947,19815620
"22804",14630947,19479888
"22805",14630947,18319262
"22806",14630947,17963294
"22807",14630947,16981993
"22808",14630947,16954539
"22809",14630947,15741274
"22810",14630947,15254237
"22811",14630947,15007172
"22812",14625551,29643204
"22813",14625551,29505568
"22814",14625551,29225704
"22815",14625551,29028794
"22816",14625551,28974576
"22817",14625551,28745987
"22818",14625551,28431148
"22819",14625551,28175298
"22820",14625551,28123791
"22821",14625551,27899577
"22822",14625551,27875251
"22823",14625551,27874048
"22824",14625551,27583184
"22825",14625551,27525044
"22826",14625551,27161170
"22827",14625551,27158268
"22828",14625551,27099633
"22829",14625551,27095191
"22830",14625551,26895052
"22831",14625551,26631648
"22832",14615905,20187967
"22833",14615577,29610583
"22834",14615577,29565245
"22835",14615577,29505568
"22836",14615577,28883657
"22837",14615577,28586350
"22838",14615577,28431148
"22839",14615577,28175298
"22840",14615577,27167780
"22841",14615577,27066303
"22842",14615577,27066302
"22843",14615577,27014690
"22844",14615577,26942045
"22845",14615577,26895062
"22846",14615577,26895059
"22847",14615577,26673717
"22848",14615577,26134849
"22849",14615577,26104698
"22850",14615577,25054082
"22851",14615577,24914052
"22852",14615577,24843014
"22853",14613544,25233456
"22854",14613544,23166581
"22855",14613544,16951067
"22856",14611803,26167452
"22857",14611803,25045147
"22858",14611803,22817545
"22859",14611803,20534883
"22860",14611803,19749981
"22861",14611803,19429672
"22862",14611803,16344556
"22863",14611660,29308093
"22864",14611660,28605529
"22865",14611660,28033411
"22866",14611660,27916797
"22867",14611660,27437030
"22868",14611660,27047535
"22869",14611660,26426037
"22870",14611660,26275142
"22871",14611660,26224704
"22872",14611660,26217106
"22873",14611660,25724209
"22874",14611660,24923327
"22875",14611660,24699680
"22876",14611660,24279857
"22877",14611660,24195737
"22878",14611660,24184936
"22879",14611660,24080407
"22880",14611660,23984183
"22881",14611660,23938751
"22882",14611660,23884656
"22883",14611659,19762481
"22884",14611659,17588269
"22885",14611659,17521654
"22886",14611659,16733533
"22887",14610717,28103802
"22888",14610717,26281766
"22889",14610717,26104698
"22890",14610717,25887476
"22891",14610717,24251107
"22892",14610717,21801021
"22893",14610717,21632748
"22894",14610717,21310298
"22895",14610717,21041477
"22896",14610717,20602998
"22897",14610717,20600922
"22898",14610717,20462415
"22899",14610717,19863772
"22900",14610717,19772661
"22901",14610717,19763152
"22902",14610717,19398011
"22903",14610717,16618923
"22904",14610717,16160178
"22905",14610717,16107723
"22906",14610717,15173113
"22907",14600593,25083816
"22908",14600593,19834579
"22909",14600593,19240159
"22910",14578886,29615469
"22911",14578886,29590171
"22912",14578886,28272323
"22913",14578886,28068183
"22914",14578886,26102294
"22915",14578886,25997618
"22916",14578886,25763008
"22917",14578886,24747712
"22918",14578886,24676381
"22919",14578886,24323947
"22920",14578886,24278713
"22921",14578886,24129940
"22922",14578886,24080407
"22923",14578886,24040300
"22924",14578886,23550098
"22925",14578886,23360310
"22926",14578886,22912586
"22927",14578886,22754750
"22928",14578886,22482475
"22929",14578886,22204421
"22930",14576318,25897126
"22931",14576318,24277716
"22932",14576318,23556129
"22933",14576318,22259223
"22934",14576318,22067454
"22935",14576318,20813760
"22936",14576318,15826307
"22937",14568419,29020107
"22938",14568419,24286077
"22939",14535538,29604101
"22940",14535538,27075116
"22941",14535538,26686413
"22942",14535538,19934603
"22943",14535538,16901782
"22944",14534800,29263824
"22945",14534800,28758105
"22946",14534800,28491150
"22947",14534800,28141798
"22948",14534800,27446199
"22949",14534800,27144067
"22950",14534800,26997221
"22951",14534800,26716650
"22952",14534800,26697123
"22953",14534800,26448937
"22954",14534800,26413818
"22955",14534800,25892967
"22956",14534800,25647662
"22957",14534800,25580099
"22958",14534800,25317108
"22959",14534800,25275447
"22960",14534800,25243180
"22961",14534800,24998982
"22962",14534800,24959316
"22963",14534800,24764661
"22964",14530963,28300471
"22965",14530963,27249646
"22966",14530963,24821186
"22967",14530963,22761614
"22968",14530963,22678115
"22969",14530963,22022525
"22970",14530963,21632748
"22971",14530963,21188491
"22972",14530963,21159174
"22973",14530963,21150308
"22974",14530963,20099281
"22975",14530963,18985277
"22976",14530963,18974140
"22977",14530963,18073417
"22978",14530963,16877821
"22979",14530963,16877811
"22980",14512627,29610669
"22981",14512627,29563166
"22982",14512627,29489867
"22983",14512627,29431091
"22984",14512627,28633296
"22985",14512627,28490917
"22986",14512627,27896055
"22987",14512627,27812361
"22988",14512627,27461130
"22989",14512627,27340333
"22990",14512627,26884680
"22991",14512627,26698853
"22992",14512627,26421146
"22993",14512627,26401322
"22994",14512627,26373886
"22995",14512627,26120276
"22996",14512627,25889317
"22997",14512627,25404132
"22998",14512627,25404047
"22999",14512627,25062362
"23000",14505036,29361760
"23001",14505036,28164156
"23002",14505036,27303360
"23003",14505036,24965575
"23004",14505036,22927988
"23005",14505036,21463511
"23006",14505036,20686617
"23007",14505036,19470904
"23008",14505036,19148289
"23009",14505036,18959782
"23010",14505036,18493608
"23011",14505036,17317646
"23012",14505036,17245448
"23013",14505036,16080116
"23014",14504229,25130206
"23015",14504229,24619185
"23016",14504229,24045705
"23017",14504229,23364048
"23018",14504229,22879983
"23019",14504229,21652768
"23020",12949145,26824233
"23021",12949145,17309804
"23022",12949131,29325122
"23023",12949131,28003516
"23024",12949131,27702814
"23025",12949131,27662593
"23026",12949131,26961309
